Experiment: 3
Latency: 300
Source: (0.86, 0.61, 0.50)
SourceSize: 0.0750
Target: (0.14, 0.39, 0.50)
TargetSize: 0.1250

Trace:
time; position; button;
201.8507; (0.86, 0.60, 0.48);
201.8600; (0.86, 0.60, 0.48);
201.8619; (0.86, 0.60, 0.48);
201.8619; (0.86, 0.60, 0.48);
201.8730; (0.86, 0.60, 0.48);
201.8730; (0.87, 0.60, 0.48);
201.8800; (0.87, 0.60, 0.48);
201.8839; (0.86, 0.60, 0.48);
201.8839; (0.87, 0.60, 0.48);
201.8952; (0.87, 0.60, 0.48);
201.8952; (0.87, 0.60, 0.48);
201.9000; (0.87, 0.60, 0.48);
201.9064; (0.87, 0.60, 0.48);
201.9064; (0.87, 0.60, 0.48);
201.9178; (0.87, 0.60, 0.48);
201.9178; (0.87, 0.60, 0.48);
201.9200; (0.87, 0.60, 0.48);
201.9288; (0.87, 0.60, 0.48);
201.9288; (0.87, 0.60, 0.48);
201.9400; (0.86, 0.60, 0.48);
201.9400; (0.86, 0.60, 0.48);
201.9400; (0.86, 0.60, 0.48);
201.9522; (0.86, 0.60, 0.48);
201.9522; (0.86, 0.59, 0.48);
201.9600; (0.87, 0.59, 0.48);
201.9625; (0.87, 0.59, 0.48);
201.9625; (0.87, 0.59, 0.48);
201.9736; (0.87, 0.59, 0.48);
201.9736; (0.87, 0.59, 0.48);
201.9800; (0.87, 0.59, 0.48);
201.9846; (0.87, 0.59, 0.48);
201.9846; (0.87, 0.59, 0.48);
201.9952; (0.86, 0.59, 0.48);
201.9952; (0.86, 0.59, 0.48);
202.0000; (0.86, 0.59, 0.48);
202.0068; (0.86, 0.59, 0.48);
202.0068; (0.86, 0.59, 0.49);
202.0179; (0.87, 0.59, 0.49);
202.0179; (0.87, 0.59, 0.49);
202.0200; (0.87, 0.59, 0.49);
202.0287; (0.87, 0.59, 0.49);
202.0287; (0.87, 0.59, 0.49);
202.0400; (0.87, 0.59, 0.49);
202.0401; (0.87, 0.58, 0.49);
202.0401; (0.87, 0.58, 0.49);
202.0510; (0.87, 0.58, 0.49);
202.0510; (0.87, 0.58, 0.49);
202.0600; (0.87, 0.58, 0.49);
202.0619; (0.87, 0.58, 0.49);
