Experiment: 0
Latency: 450
Source: (0.75, 0.10, 0.20)
SourceSize: 0.2000
Target: (0.10, 0.50, 0.20)
TargetSize: 0.1000

Trace:
time; position; button;
20.0414; (0.78, 0.08, 0.19);
20.0414; (0.78, 0.08, 0.19);
20.0530; (0.78, 0.08, 0.19);
20.0530; (0.78, 0.08, 0.19);
20.0600; (0.78, 0.08, 0.19);
20.0644; (0.78, 0.08, 0.19);
20.0644; (0.78, 0.08, 0.19);
20.0752; (0.78, 0.08, 0.19);
20.0752; (0.78, 0.08, 0.19);
20.0800; (0.78, 0.08, 0.19);
20.0864; (0.78, 0.08, 0.19);
20.0864; (0.78, 0.08, 0.19);
20.0969; (0.78, 0.08, 0.19);
20.0969; (0.78, 0.08, 0.19);
20.1000; (0.78, 0.08, 0.19);
20.1091; (0.78, 0.08, 0.19);
20.1091; (0.77, 0.08, 0.18);
20.1196; (0.77, 0.08, 0.18);
20.1196; (0.77, 0.08, 0.18);
20.1200; (0.77, 0.08, 0.18);
20.1349; (0.77, 0.08, 0.18);
20.1349; (0.77, 0.08, 0.18);
20.1400; (0.77, 0.08, 0.18);
20.1423; (0.77, 0.08, 0.18);
20.1423; (0.77, 0.08, 0.18);
20.1527; (0.77, 0.08, 0.18);
20.1527; (0.77, 0.08, 0.18);
20.1600; (0.77, 0.08, 0.18);
20.1635; (0.77, 0.08, 0.18);
20.1635; (0.77, 0.08, 0.18);
20.1755; (0.77, 0.08, 0.18);
20.1755; (0.77, 0.08, 0.18);
20.1800; (0.77, 0.08, 0.18);
20.1860; (0.77, 0.08, 0.17);
20.1860; (0.77, 0.08, 0.17);
20.1970; (0.77, 0.08, 0.17);
20.1970; (0.77, 0.08, 0.17);
20.2000; (0.77, 0.08, 0.17);
20.2080; (0.77, 0.08, 0.17);
20.2080; (0.77, 0.08, 0.17);
20.2200; (0.77, 0.08, 0.17);
20.2201; (0.77, 0.08, 0.17);
20.2201; (0.77, 0.08, 0.17);
20.2305; (0.77, 0.08, 0.17);
20.2305; (0.77, 0.08, 0.17);
20.2400; (0.77, 0.08, 0.17);
20.2415; (0.77, 0.08, 0.17);
20.2415; (0.77, 0.08, 0.17);
20.2526; (0.77, 0.08, 0.17);
20.2526; (0.77, 0.08, 0.17);
20.2600; (0.77, 0.08, 0.17);
20.2635; (0.77, 0.08, 0.17);
20.2635; (0.77, 0.08, 0.17);
20.2750; (0.77, 0.08, 0.17);
20.2750; (0.77, 0.08, 0.17);
20.2800; (0.77, 0.08, 0.17);
20.2889; (0.77, 0.08, 0.17);
20.2889; (0.77, 0.08, 0.17);
20.2969; (0.77, 0.08, 0.17);
20.2969; (0.76, 0.08, 0.17);
20.3000; (0.76, 0.08, 0.17);
20.3082; (0.77, 0.08, 0.17);
20.3082; (0.76, 0.08, 0.16);
20.3192; (0.76, 0.08, 0.17);
20.3192; (0.76, 0.08, 0.16);
20.3200; (0.76, 0.08, 0.16);
20.3301; (0.76, 0.08, 0.17);
20.3301; (0.76, 0.08, 0.16);
20.3400; (0.76, 0.08, 0.17);
20.3430; (0.76, 0.08, 0.16);
20.3430; (0.76, 0.08, 0.16);
20.3532; (0.76, 0.08, 0.17);
20.3532; (0.76, 0.08, 0.16);
20.3600; (0.76, 0.08, 0.16);
20.3646; (0.76, 0.07, 0.16);
20.3646; (0.76, 0.07, 0.16);
20.3746; (0.76, 0.07, 0.16);
20.3746; (0.76, 0.07, 0.16);
20.3800; (0.76, 0.07, 0.16);
20.3867; (0.76, 0.07, 0.16);
20.3867; (0.76, 0.07, 0.16);
20.3977; (0.76, 0.07, 0.16);
20.3977; (0.76, 0.07, 0.16);
20.4000; (0.76, 0.07, 0.16);
20.4085; (0.76, 0.07, 0.16);
20.4085; (0.76, 0.07, 0.16);
20.4197; (0.76, 0.07, 0.16);
20.4197; (0.76, 0.07, 0.16);
20.4200; (0.76, 0.07, 0.16);
20.4303; (0.76, 0.08, 0.16);
20.4303; (0.76, 0.08, 0.16);
20.4400; (0.76, 0.08, 0.16);
20.4454; (0.76, 0.08, 0.16);
20.4454; (0.76, 0.08, 0.16);
20.4527; (0.76, 0.08, 0.16);
20.4527; (0.76, 0.08, 0.16);
20.4600; (0.76, 0.08, 0.16);
20.4638; (0.76, 0.08, 0.16);
20.4638; (0.76, 0.08, 0.16);
20.4748; (0.76, 0.08, 0.16);
20.4748; (0.76, 0.08, 0.16);
20.4800; (0.76, 0.08, 0.16);
20.4858; (0.76, 0.08, 0.16);
20.4858; (0.76, 0.08, 0.16);
20.4973; (0.76, 0.08, 0.16);
20.4973; (0.76, 0.08, 0.16);
20.5000; (0.76, 0.08, 0.16);
20.5080; (0.76, 0.08, 0.16);
20.5080; (0.76, 0.08, 0.16);
20.5195; (0.76, 0.08, 0.16);
20.5195; (0.76, 0.08, 0.16);
20.5200; (0.76, 0.08, 0.16);
20.5305; (0.76, 0.08, 0.16);
20.5305; (0.76, 0.08, 0.16);
20.5400; (0.76, 0.08, 0.16);
20.5414; (0.76, 0.08, 0.16);
20.5414; (0.76, 0.08, 0.16);
20.5527; (0.75, 0.08, 0.16);
20.5527; (0.75, 0.08, 0.16);
20.5600; (0.75, 0.09, 0.16);
20.5637; (0.75, 0.09, 0.16);
20.5637; (0.75, 0.09, 0.16);
20.5756; (0.75, 0.09, 0.16);
20.5756; (0.75, 0.09, 0.16);
20.5800; (0.75, 0.09, 0.16);
20.5867; (0.75, 0.09, 0.16);
20.5867; (0.75, 0.09, 0.16);
20.6000; (0.75, 0.10, 0.16);
20.6008; (0.74, 0.10, 0.16);
20.6008; (0.74, 0.10, 0.16);
20.6085; (0.74, 0.10, 0.16);
20.6085; (0.74, 0.10, 0.16);
20.6195; (0.73, 0.11, 0.16);
20.6195; (0.73, 0.11, 0.16);
20.6200; (0.73, 0.11, 0.16);
20.6307; (0.73, 0.12, 0.16);
20.6307; (0.72, 0.12, 0.16);
20.6400; (0.71, 0.13, 0.16);
20.6417; (0.71, 0.13, 0.16);
20.6417; (0.71, 0.13, 0.16);
20.6528; (0.70, 0.14, 0.16);
20.6528; (0.69, 0.14, 0.16);
20.6600; (0.69, 0.14, 0.16);
20.6637; (0.67, 0.15, 0.16);
20.6637; (0.67, 0.15, 0.16);
20.6758; (0.66, 0.16, 0.16);
20.6758; (0.65, 0.17, 0.16);
20.6800; (0.65, 0.17, 0.16);
20.6860; (0.64, 0.17, 0.17);
20.6860; (0.63, 0.18, 0.17);
20.6972; (0.62, 0.19, 0.17);
20.6972; (0.61, 0.20, 0.17);
20.7000; (0.61, 0.20, 0.17);
20.7082; (0.60, 0.20, 0.17);
20.7082; (0.59, 0.21, 0.17);
20.7192; (0.58, 0.22, 0.17);
20.7192; (0.56, 0.23, 0.16);
20.7200; (0.56, 0.23, 0.16);
20.7302; (0.56, 0.23, 0.17);
20.7302; (0.54, 0.24, 0.16);
20.7400; (0.54, 0.25, 0.17);
20.7425; (0.52, 0.26, 0.17);
20.7425; (0.52, 0.26, 0.17);
20.7561; (0.52, 0.26, 0.17);
20.7561; (0.50, 0.28, 0.17);
20.7600; (0.50, 0.28, 0.17);
20.7639; (0.48, 0.29, 0.17);
20.7639; (0.48, 0.29, 0.17);
20.7755; (0.48, 0.29, 0.17);
20.7755; (0.47, 0.31, 0.17);
20.7800; (0.47, 0.31, 0.17);
20.7865; (0.45, 0.32, 0.17);
20.7865; (0.45, 0.32, 0.17);
20.7969; (0.45, 0.32, 0.17);
20.7969; (0.43, 0.33, 0.17);
20.8000; (0.43, 0.33, 0.17);
20.8084; (0.43, 0.33, 0.18);
20.8084; (0.41, 0.35, 0.17);
20.8194; (0.41, 0.35, 0.18);
20.8194; (0.40, 0.36, 0.17);
20.8200; (0.40, 0.36, 0.17);
20.8312; (0.40, 0.36, 0.18);
20.8312; (0.38, 0.37, 0.17);
20.8400; (0.38, 0.37, 0.18);
20.8423; (0.36, 0.38, 0.17);
20.8423; (0.36, 0.38, 0.17);
20.8530; (0.36, 0.38, 0.17);
20.8530; (0.34, 0.39, 0.17);
20.8600; (0.35, 0.39, 0.17);
20.8637; (0.33, 0.40, 0.17);
20.8637; (0.33, 0.40, 0.17);
20.8755; (0.33, 0.40, 0.17);
20.8755; (0.32, 0.41, 0.17);
20.8800; (0.32, 0.41, 0.18);
20.8864; (0.31, 0.42, 0.17);
20.8864; (0.31, 0.42, 0.17);
20.8970; (0.31, 0.42, 0.18);
20.8970; (0.30, 0.43, 0.18);
20.9000; (0.30, 0.43, 0.18);
20.9120; (0.30, 0.43, 0.18);
20.9120; (0.28, 0.44, 0.18);
