Experiment: 6
Latency: 750
Source: (0.13, 0.49, 0.50)
SourceSize: 0.0750
Target: (0.87, 0.51, 0.50)
TargetSize: 0.0250

Trace:
time; position; button;
340.0465; (0.15, 0.50, 0.48);
340.0465; (0.14, 0.50, 0.48);
340.0583; (0.15, 0.50, 0.48);
340.0583; (0.14, 0.50, 0.48);
340.0600; (0.14, 0.50, 0.48);
340.0691; (0.14, 0.50, 0.48);
340.0691; (0.14, 0.50, 0.48);
340.0800; (0.14, 0.50, 0.48);
340.0800; (0.14, 0.51, 0.48);
340.0800; (0.14, 0.51, 0.48);
340.0911; (0.14, 0.51, 0.48);
340.0911; (0.14, 0.51, 0.48);
340.1000; (0.14, 0.51, 0.48);
340.1020; (0.14, 0.51, 0.48);
340.1020; (0.14, 0.51, 0.48);
340.1130; (0.14, 0.51, 0.48);
340.1130; (0.14, 0.51, 0.48);
340.1200; (0.14, 0.51, 0.48);
340.1247; (0.14, 0.51, 0.49);
340.1247; (0.14, 0.51, 0.49);
340.1355; (0.14, 0.51, 0.48);
340.1355; (0.14, 0.51, 0.48);
340.1400; (0.14, 0.51, 0.48);
340.1468; (0.14, 0.51, 0.48);
340.1468; (0.14, 0.51, 0.48);
340.1574; (0.14, 0.51, 0.48);
340.1574; (0.14, 0.51, 0.48);
340.1600; (0.14, 0.51, 0.48);
340.1691; (0.14, 0.51, 0.48);
340.1691; (0.14, 0.51, 0.48);
340.1797; (0.14, 0.51, 0.48);
340.1797; (0.14, 0.51, 0.48);
340.1800; (0.14, 0.51, 0.48);
340.1909; (0.14, 0.51, 0.49);
340.1909; (0.14, 0.51, 0.49);
340.2000; (0.14, 0.51, 0.49);
340.2021; (0.14, 0.51, 0.49);
340.2021; (0.14, 0.51, 0.49);
340.2132; (0.14, 0.51, 0.49);
340.2132; (0.13, 0.51, 0.49);
340.2200; (0.14, 0.51, 0.49);
340.2243; (0.13, 0.52, 0.49);
340.2243; (0.13, 0.52, 0.49);
340.2359; (0.13, 0.52, 0.49);
340.2359; (0.13, 0.52, 0.49);
340.2400; (0.13, 0.52, 0.49);
340.2468; (0.13, 0.52, 0.49);
340.2468; (0.13, 0.52, 0.49);
340.2578; (0.13, 0.52, 0.49);
340.2578; (0.13, 0.52, 0.49);
340.2600; (0.13, 0.52, 0.49);
340.2693; (0.13, 0.52, 0.49);
340.2693; (0.13, 0.52, 0.49);
340.2798; (0.13, 0.52, 0.49);
340.2798; (0.13, 0.52, 0.49);
340.2800; (0.13, 0.52, 0.49);
340.2912; (0.13, 0.52, 0.49);
340.2912; (0.13, 0.52, 0.49);
340.3000; (0.13, 0.52, 0.49);
340.3022; (0.13, 0.52, 0.49);
340.3022; (0.13, 0.52, 0.49);
340.3133; (0.13, 0.52, 0.49);
340.3133; (0.13, 0.52, 0.49);
340.3200; (0.13, 0.52, 0.49);
340.3243; (0.13, 0.52, 0.49);
