Experiment: 7
Latency: 450
Source: (0.81, 0.97, 0.50)
SourceSize: 0.0750
Target: (0.19, 0.03, 0.50)
TargetSize: 0.0250

Trace:
time; position; button;
148.5514; (0.80, 0.94, 0.49);
148.5600; (0.80, 0.94, 0.49);
148.5625; (0.80, 0.94, 0.49);
148.5625; (0.80, 0.94, 0.49);
148.5735; (0.80, 0.94, 0.49);
148.5735; (0.80, 0.94, 0.49);
148.5800; (0.80, 0.94, 0.49);
148.5850; (0.80, 0.94, 0.49);
148.5850; (0.80, 0.94, 0.49);
148.5956; (0.80, 0.94, 0.49);
148.5956; (0.80, 0.94, 0.49);
148.6000; (0.80, 0.94, 0.49);
148.6071; (0.80, 0.94, 0.49);
148.6071; (0.80, 0.94, 0.49);
148.6181; (0.81, 0.94, 0.49);
148.6181; (0.81, 0.95, 0.49);
148.6200; (0.81, 0.95, 0.49);
148.6289; (0.81, 0.94, 0.49);
148.6289; (0.81, 0.95, 0.49);
148.6399; (0.81, 0.95, 0.49);
148.6399; (0.80, 0.95, 0.49);
148.6400; (0.80, 0.95, 0.49);
148.6515; (0.80, 0.95, 0.49);
148.6515; (0.80, 0.95, 0.49);
148.6600; (0.80, 0.95, 0.49);
148.6625; (0.81, 0.95, 0.49);
148.6625; (0.81, 0.95, 0.49);
148.6745; (0.81, 0.95, 0.49);
148.6745; (0.81, 0.96, 0.48);
148.6800; (0.81, 0.96, 0.48);
148.6846; (0.81, 0.96, 0.48);
148.6846; (0.81, 0.96, 0.48);
148.6959; (0.81, 0.96, 0.48);
148.6959; (0.81, 0.96, 0.48);
148.7000; (0.81, 0.96, 0.48);
148.7069; (0.81, 0.96, 0.48);
148.7069; (0.81, 0.96, 0.48);
148.7180; (0.81, 0.96, 0.48);
148.7180; (0.81, 0.96, 0.48);
148.7200; (0.81, 0.96, 0.48);
148.7287; (0.81, 0.96, 0.48);
148.7287; (0.81, 0.96, 0.48);
148.7400; (0.81, 0.96, 0.48);
148.7404; (0.81, 0.96, 0.48);
148.7404; (0.81, 0.96, 0.48);
148.7516; (0.81, 0.96, 0.48);
148.7516; (0.81, 0.96, 0.48);
148.7600; (0.81, 0.96, 0.48);
148.7625; (0.81, 0.96, 0.48);
148.7625; (0.81, 0.96, 0.48);
148.7736; (0.81, 0.96, 0.48);
148.7736; (0.81, 0.96, 0.48);
148.7800; (0.81, 0.96, 0.48);
148.7845; (0.81, 0.96, 0.48);
148.7845; (0.81, 0.96, 0.48);
148.7954; (0.81, 0.96, 0.48);
148.7954; (0.81, 0.96, 0.48);
148.8000; (0.81, 0.96, 0.48);
148.8067; (0.81, 0.96, 0.48);
148.8067; (0.81, 0.97, 0.48);
148.8182; (0.81, 0.97, 0.48);
148.8182; (0.81, 0.97, 0.48);
148.8200; (0.81, 0.97, 0.48);
148.8298; (0.81, 0.97, 0.48);
148.8298; (0.81, 0.97, 0.48);
148.8400; (0.81, 0.97, 0.48);
148.8402; (0.81, 0.97, 0.48);
148.8402; (0.81, 0.97, 0.48);
148.8515; (0.81, 0.97, 0.48);
148.8515; (0.81, 0.97, 0.48);
148.8600; (0.81, 0.97, 0.48);
148.8628; (0.81, 0.97, 0.48);
148.8628; (0.81, 0.97, 0.48);
148.8738; (0.81, 0.96, 0.48);
148.8738; (0.81, 0.96, 0.48);
148.8800; (0.81, 0.96, 0.48);
148.8848; (0.81, 0.96, 0.48);
148.8848; (0.81, 0.96, 0.48);
148.8957; (0.81, 0.96, 0.48);
148.8957; (0.81, 0.96, 0.48);
148.9000; (0.81, 0.96, 0.48);
148.9072; (0.81, 0.96, 0.48);
148.9072; (0.81, 0.96, 0.48);
148.9176; (0.81, 0.96, 0.48);
148.9176; (0.81, 0.96, 0.48);
148.9200; (0.81, 0.96, 0.48);
148.9289; (0.81, 0.96, 0.48);
148.9289; (0.81, 0.96, 0.48);
148.9400; (0.81, 0.96, 0.48);
148.9404; (0.81, 0.96, 0.48);
148.9404; (0.81, 0.96, 0.48);
148.9510; (0.81, 0.96, 0.48);
148.9510; (0.81, 0.96, 0.48);
148.9600; (0.81, 0.96, 0.48);
148.9626; (0.81, 0.96, 0.48);
148.9626; (0.81, 0.96, 0.48);
148.9737; (0.81, 0.96, 0.48);
148.9737; (0.81, 0.96, 0.48);
148.9800; (0.81, 0.96, 0.49);
148.9846; (0.81, 0.96, 0.49);
148.9846; (0.81, 0.96, 0.49);
148.9954; (0.81, 0.96, 0.49);
148.9954; (0.81, 0.96, 0.49);
149.0000; (0.81, 0.96, 0.49);
149.0071; (0.81, 0.96, 0.49);
149.0071; (0.81, 0.95, 0.49);
149.0179; (0.81, 0.95, 0.49);
149.0179; (0.80, 0.95, 0.49);
149.0200; (0.80, 0.95, 0.49);
149.0290; (0.80, 0.95, 0.49);
149.0290; (0.80, 0.95, 0.49);
149.0400; (0.80, 0.95, 0.49);
149.0401; (0.80, 0.95, 0.49);
149.0401; (0.80, 0.95, 0.49);
149.0512; (0.80, 0.95, 0.49);
149.0512; (0.80, 0.95, 0.49);
149.0600; (0.81, 0.95, 0.49);
149.0622; (0.80, 0.95, 0.49);
149.0622; (0.80, 0.95, 0.49);
149.0733; (0.80, 0.95, 0.48);
149.0733; (0.80, 0.95, 0.48);
149.0800; (0.80, 0.95, 0.48);
149.0848; (0.80, 0.95, 0.48);
149.0848; (0.80, 0.95, 0.48);
149.0958; (0.80, 0.95, 0.48);
149.0958; (0.80, 0.95, 0.48);
149.1000; (0.80, 0.95, 0.48);
149.1070; (0.80, 0.95, 0.48);
149.1070; (0.80, 0.95, 0.48);
149.1182; (0.80, 0.95, 0.48);
149.1182; (0.80, 0.95, 0.48);
149.1200; (0.80, 0.95, 0.48);
149.1292; (0.80, 0.95, 0.48);
149.1292; (0.80, 0.95, 0.48);
149.1400; (0.80, 0.94, 0.48);
149.1404; (0.79, 0.94, 0.48);
149.1404; (0.79, 0.94, 0.48);
149.1514; (0.79, 0.94, 0.48);
149.1514; (0.79, 0.94, 0.48);
149.1600; (0.79, 0.94, 0.48);
149.1624; (0.79, 0.94, 0.48);
149.1624; (0.79, 0.94, 0.48);
149.1738; (0.79, 0.94, 0.48);
149.1738; (0.79, 0.93, 0.48);
149.1800; (0.79, 0.93, 0.48);
149.1852; (0.79, 0.93, 0.48);
149.1852; (0.79, 0.93, 0.48);
149.1958; (0.79, 0.93, 0.48);
149.1958; (0.79, 0.92, 0.47);
149.2000; (0.79, 0.92, 0.47);
149.2070; (0.79, 0.92, 0.47);
149.2070; (0.79, 0.91, 0.47);
149.2181; (0.78, 0.91, 0.47);
149.2181; (0.78, 0.90, 0.47);
149.2200; (0.78, 0.90, 0.47);
149.2292; (0.78, 0.90, 0.46);
149.2292; (0.77, 0.89, 0.46);
149.2400; (0.77, 0.88, 0.46);
149.2402; (0.77, 0.87, 0.46);
149.2402; (0.77, 0.87, 0.46);
149.2517; (0.77, 0.87, 0.46);
149.2517; (0.76, 0.86, 0.45);
149.2600; (0.76, 0.86, 0.45);
149.2626; (0.75, 0.85, 0.45);
149.2626; (0.75, 0.85, 0.45);
149.2734; (0.75, 0.85, 0.45);
149.2734; (0.75, 0.83, 0.44);
149.2800; (0.75, 0.83, 0.45);
149.2849; (0.74, 0.82, 0.44);
149.2849; (0.74, 0.82, 0.44);
149.2959; (0.74, 0.81, 0.44);
149.2959; (0.73, 0.80, 0.44);
149.3000; (0.73, 0.80, 0.44);
149.3072; (0.73, 0.79, 0.44);
149.3072; (0.72, 0.77, 0.44);
149.3181; (0.72, 0.77, 0.44);
149.3181; (0.71, 0.76, 0.43);
149.3200; (0.71, 0.76, 0.43);
149.3289; (0.71, 0.75, 0.44);
149.3289; (0.70, 0.73, 0.43);
149.3400; (0.70, 0.73, 0.43);
149.3403; (0.69, 0.71, 0.43);
149.3403; (0.69, 0.71, 0.43);
149.3513; (0.70, 0.71, 0.43);
149.3513; (0.69, 0.69, 0.43);
149.3600; (0.69, 0.69, 0.43);
149.3622; (0.68, 0.67, 0.42);
149.3622; (0.68, 0.67, 0.42);
