Experiment: 1
Latency: 450
Source: (0.79, 0.98, 0.50)
SourceSize: 0.0750
Target: (0.21, 0.02, 0.50)
TargetSize: 0.0750

Trace:
time; position; button;
111.1791; (0.81, 0.98, 0.50);
111.1800; (0.81, 0.98, 0.50);
111.1912; (0.81, 0.98, 0.50);
111.1912; (0.81, 0.98, 0.50);
111.2000; (0.81, 0.98, 0.50);
111.2014; (0.81, 0.98, 0.50);
111.2014; (0.81, 0.98, 0.50);
111.2123; (0.81, 0.98, 0.50);
111.2123; (0.81, 0.98, 0.50);
111.2200; (0.81, 0.98, 0.50);
111.2236; (0.81, 0.98, 0.50);
111.2236; (0.81, 0.98, 0.50);
111.2347; (0.81, 0.98, 0.50);
111.2347; (0.81, 0.98, 0.50);
111.2400; (0.81, 0.98, 0.50);
111.2458; (0.81, 0.98, 0.50);
111.2458; (0.81, 0.98, 0.50);
111.2569; (0.81, 0.98, 0.49);
111.2569; (0.81, 0.98, 0.49);
111.2600; (0.81, 0.98, 0.49);
111.2683; (0.81, 0.98, 0.49);
111.2683; (0.81, 0.98, 0.49);
111.2790; (0.81, 0.98, 0.49);
111.2790; (0.81, 0.98, 0.49);
111.2800; (0.81, 0.98, 0.49);
111.2902; (0.81, 0.98, 0.49);
111.2902; (0.81, 0.98, 0.49);
111.3000; (0.81, 0.98, 0.49);
111.3013; (0.81, 0.98, 0.49);
111.3013; (0.81, 0.98, 0.49);
111.3125; (0.81, 0.98, 0.50);
111.3125; (0.81, 0.98, 0.50);
111.3200; (0.81, 0.98, 0.50);
111.3236; (0.81, 0.98, 0.50);
111.3236; (0.81, 0.98, 0.50);
111.3346; (0.81, 0.98, 0.50);
111.3346; (0.81, 0.97, 0.50);
111.3400; (0.81, 0.97, 0.50);
111.3463; (0.81, 0.97, 0.50);
111.3463; (0.81, 0.97, 0.50);
111.3570; (0.81, 0.97, 0.50);
111.3570; (0.81, 0.97, 0.50);
111.3600; (0.81, 0.97, 0.50);
111.3683; (0.81, 0.97, 0.50);
