Experiment: 4
Latency: 450
Source: (0.23, 0.01, 0.50)
SourceSize: 0.0750
Target: (0.77, 0.99, 0.50)
TargetSize: 0.1250

Trace:
time; position; button;
172.2529; (0.22, -0.01, 0.48);
172.2600; (0.22, -0.01, 0.48);
172.2640; (0.22, -0.01, 0.48);
172.2640; (0.22, -0.01, 0.48);
172.2747; (0.22, -0.01, 0.48);
172.2747; (0.22, -0.01, 0.48);
172.2800; (0.22, -0.01, 0.48);
172.2861; (0.22, -0.01, 0.48);
172.2861; (0.22, -0.01, 0.48);
172.2971; (0.22, -0.02, 0.48);
172.2971; (0.22, -0.02, 0.48);
172.3000; (0.22, -0.02, 0.48);
172.3080; (0.22, -0.02, 0.48);
172.3080; (0.22, -0.02, 0.49);
172.3193; (0.22, -0.02, 0.49);
172.3193; (0.22, -0.02, 0.49);
172.3200; (0.22, -0.02, 0.49);
172.3304; (0.22, -0.02, 0.49);
172.3304; (0.22, -0.02, 0.49);
172.3400; (0.22, -0.02, 0.49);
172.3415; (0.22, -0.02, 0.49);
172.3415; (0.22, -0.02, 0.49);
172.3525; (0.22, -0.02, 0.49);
172.3525; (0.22, -0.02, 0.49);
172.3600; (0.22, -0.02, 0.49);
172.3637; (0.22, -0.02, 0.49);
172.3637; (0.22, -0.02, 0.49);
172.3746; (0.22, -0.02, 0.49);
172.3746; (0.22, -0.02, 0.49);
172.3800; (0.22, -0.02, 0.49);
172.3861; (0.22, -0.02, 0.49);
172.3861; (0.22, -0.02, 0.49);
172.3972; (0.22, -0.02, 0.49);
172.3972; (0.22, -0.02, 0.49);
172.4000; (0.22, -0.02, 0.49);
172.4081; (0.22, -0.02, 0.50);
172.4081; (0.22, -0.02, 0.50);
172.4193; (0.22, -0.02, 0.50);
172.4193; (0.22, -0.02, 0.50);
172.4200; (0.22, -0.02, 0.50);
172.4304; (0.22, -0.02, 0.50);
172.4304; (0.22, -0.02, 0.50);
172.4400; (0.22, -0.02, 0.50);
172.4414; (0.22, -0.02, 0.50);
172.4414; (0.22, -0.02, 0.50);
172.4526; (0.22, -0.03, 0.50);
172.4526; (0.22, -0.03, 0.50);
172.4600; (0.22, -0.03, 0.50);
172.4638; (0.22, -0.03, 0.50);
172.4638; (0.22, -0.03, 0.50);
172.4751; (0.22, -0.03, 0.50);
172.4751; (0.22, -0.03, 0.51);
172.4800; (0.22, -0.03, 0.51);
172.4859; (0.22, -0.03, 0.51);
172.4859; (0.22, -0.03, 0.51);
172.4971; (0.22, -0.03, 0.51);
172.4971; (0.22, -0.03, 0.51);
172.5000; (0.22, -0.03, 0.51);
172.5080; (0.22, -0.03, 0.51);
172.5080; (0.22, -0.03, 0.51);
172.5193; (0.22, -0.03, 0.51);
172.5193; (0.23, -0.03, 0.51);
172.5200; (0.23, -0.03, 0.51);
172.5302; (0.22, -0.03, 0.51);
172.5302; (0.23, -0.03, 0.51);
172.5400; (0.23, -0.03, 0.51);
172.5414; (0.23, -0.03, 0.51);
172.5414; (0.23, -0.03, 0.51);
172.5524; (0.23, -0.03, 0.51);
172.5524; (0.23, -0.03, 0.51);
172.5600; (0.23, -0.02, 0.51);
172.5641; (0.23, -0.02, 0.51);
172.5641; (0.23, -0.02, 0.51);
172.5750; (0.23, -0.02, 0.51);
172.5750; (0.23, -0.02, 0.51);
172.5800; (0.23, -0.02, 0.51);
172.5861; (0.23, -0.02, 0.51);
172.5861; (0.23, -0.02, 0.51);
172.5972; (0.23, -0.02, 0.51);
172.5972; (0.23, -0.02, 0.51);
172.6000; (0.23, -0.02, 0.51);
172.6083; (0.24, -0.02, 0.51);
172.6083; (0.24, -0.02, 0.51);
172.6194; (0.23, -0.02, 0.51);
172.6194; (0.23, -0.02, 0.51);
172.6200; (0.23, -0.02, 0.51);
172.6305; (0.23, -0.02, 0.51);
172.6305; (0.23, -0.02, 0.51);
172.6400; (0.23, -0.02, 0.51);
172.6415; (0.23, -0.02, 0.51);
